"","score"
"10x15",0.0221721994096209
"10x16",0.0221309718168176
"10x17",0.0633750556572503
"10x18",0.0418212701396791
"10x19",0
"10x20",0.0222629001137882
"10x21",0.0380942957502597
"10x22",0.0400237470934547
"10x23",0.0793383795906925
"10x24",0.013794752551988
"10x25",0.0181813684262603
"10x26",0.0518478207094444
"10x27",0.0593924701924504
"10x28",0.0574630188492554
"10x29",0.0585349362621416
"10x30",0.0456719273075084
"10x31",0.0647190751826382
"10x32",0.0772110358020416
"11x16",0.0442289615593925
"11x18",0
"11x19",0.0192367948020251
"11x20",0
"11x21",0.0560777717310642
"11x22",0.0200366101024093
"11x23",0.0472633123897162
"11x24",0.0421263543264236
"11x25",0.0354722208479691
"11x26",0.0556160226916671
"11x27",0.0665908078959085
"11x28",0.0564653111034152
"11x29",0.0445670278203796
"11x30",0.0540576196837019
"11x31",0.0475436600207787
"12x16",0.0217104503702238
"12x17",0
"12x18",0.0220567621497716
"12x19",0.0594914164151783
"12x20",0.0375171094510134
"12x21",0.0202839756592292
"12x22",0.0362308085555501
"12x23",0
"12x24",0.0641831164761952
"12x25",0.0604478965682151
"12x26",0.0582958162238824
"12x27",0.14479130592523
"12x28",0.0390507759032965
"12x29",0.0668876465640924
"12x30",0.0910552614653936
"12x31",0.0501657349230693
"13x17",0.0226174574118966
"13x19",0
"13x20",0.0440475601510579
"13x21",0.0565477662890219
"13x22",0.0366430844835832
"13x23",0.0491267995844259
"13x24",0.0802948597437293
"13x25",0.0297663220039909
"13x26",0.0880621382278731
"13x27",0.0310691139365755
"13x28",0.0339385543956859
"13x29",0.0174887448671647
"13x30",0
"13x31",0.0490773264730618
"14x17",0.023095697488415
"14x20",0.0214136117020399
"14x21",0.0394300697570871
"14x22",0.0178927752766371
"14x24",0
"14x25",0.0332706673922722
"14x26",0.0809050281172183
"14x27",0.0531918402348324
"14x28",0.0610415739045829
"14x29",0.0367337851877505
"14x30",0.0190389023565692
"14x31",0.0432642358877949
"15x17",0.023219380266825
"15x18",0.0246541004963802
"15x19",0.0217846600372698
"15x20",0.0222381635581061
"15x21",0.02004485562097
"15x22",0
"15x23",0.0534309602730916
"15x24",0.112839921502663
"15x25",0.0311927967149854
"15x26",0.0240356866043305
"15x27",0.0579989775556985
"15x28",0.0362967727040353
"15x29",0
"15x30",0.0468510364616831
"16x18",0
"16x19",0
"16x20",0
"16x22",0.0207704612543083
"16x23",0.060233513085638
"16x25",0
"16x26",0.0411451376177048
"16x27",0.0420026715480136
"16x28",0
"16x29",0.0199294183611207
"16x30",0.0458863107900855
"17x22",0.0183297877603522
"17x23",0.0191213575421758
"17x25",0.0403865499101238
"17x26",0.0629050610992925
"17x27",0.0209930902554462
"17x28",0.0235574465278121
"17x29",0.0229637691914445
"17x30",0.0230709609327331
"18x18",0.0430745889608998
"18x19",0
"18x22",0.0185111891686868
"18x23",0.0203004666963505
"18x24",0.0190883754679332
"18x25",0.0198222266198321
"18x26",0.0411616286548261
"18x27",0.0204571315490031
"18x28",0.0228730684872772
"18x30",0.0239697224558453
"19x19",0.0441959794851499
"19x23",0
"19x24",0.0589472121901746
"19x25",0.0410461913949768
"19x27",0.0211085275152955
"19x28",0
"19x29",0.0196408252114976
"19x30",0.0191131120236152
"20x19",0
"20x20",0.0197397714342255
"20x22",0.0200118735467274
"20x23",0.0597882550833622
"20x24",0.0244809446066063
"20x25",0.0186760995399
"20x26",0.024439717013803
"20x29",0.0592440508583585
"21x21",0.0633997922129322
"21x22",0.0244726990880456
"21x23",0.0195418789887696
"21x24",0.0377479839707119
"21x25",0.0222629001137882
"21x26",0.0395619980540576
"21x27",0.0241841059384225
"21x28",0.0201520473622586
"21x29",0.023953231418724
"22x20",0
"22x21",0
"22x23",0.0199046818054387
"22x25",0.0415656590642985
"22x26",0
"22x27",0.0214218572206006
"22x28",0.0384406075298076
"22x29",0.017628918682696
"23x22",0.0417058328798298
"23x23",0.0767740233183265
"23x25",0.0598872013060902
"23x26",0.0429014330711258
"23x27",0
"23x29",0.0197809990270288
"24x23",0.0642160985504379
"24x24",0.039479542868451
"24x25",0.0208941440327182
"24x26",0.0412275928033115
"24x28",0.0211580006266594
"24x29",0.0235327099721302
"25x25",0.0423407378090008
"25x26",0.0215455399990105
"25x27",0.0639027688451327
"25x28",0
"26x27",0.0590956315242666
"26x28",0.0515262454855786
"3x15",0.0543379673147645
"3x16",0.0207622157357477
"3x17",0.0212322102937054
"3x18",0.0597635185276802
"3x19",0.0230379788584905
"3x20",0.0561932089909134
"3x22",0.0238295486403139
"3x23",0.0484836491366942
"3x24",0.0589554577087353
"3x25",0.0438579132241627
"3x26",0.0346559145104636
"3x27",0.0477662890219166
"3x30",0.0514355447814113
"4x13",0.0641171523277099
"4x14",0
"4x15",0
"4x16",0
"4x17",0.0223041277065915
"4x18",0.0209518626626428
"4x19",0.0715051369580633
"4x20",0
"4x21",0.0421181088078629
"4x22",0.0378139481191972
"4x23",0.0511964247431521
"4x24",0.0749765002721021
"4x25",0.0367585217434324
"4x26",0.0690644634641072
"4x27",0.0491432906215472
"4x28",0.0687099061659988
"4x29",0.027465822325566
"4x30",0.075149656161876
"4x31",0.0742921222315671
"4x32",0.0345899503619783
"4x33",0.0409142630980063
"5x14",0.0293375550388364
"5x15",0.0242088424941045
"5x16",0
"5x17",0.0220732531868929
"5x18",0
"5x19",0
"5x20",0
"5x21",0.0196985438414222
"5x22",0.0585679183363842
"5x23",0.0632513728788403
"5x24",0.0478734807632052
"5x25",0.0394960339055723
"5x26",0.059672817823513
"5x27",0.0432065172578704
"5x28",0.0437507214828741
"5x29",0.0295849205956562
"5x30",0.0237306024175861
"5x31",0.034449776546447
"5x32",0.067703952901598
"5x33",0.0617754250564818
"6x14",0.0543214762776431
"6x15",0.0227246491531853
"6x16",0
"6x17",0
"6x18",0.0214548392948433
"6x19",0.0223041277065915
"6x20",0
"6x21",0.0197397714342255
"6x22",0.0328666369827999
"6x23",0.0961262553802008
"6x24",0.0403700588730025
"6x25",0.0323801513877208
