"","score"
"10x17",0.066541887715471
"10x18",0.0591253904506917
"10x19",0.0553241773679078
"10x20",0.0496554117705389
"10x21",0.0655502669112664
"10x22",0.0590758094104814
"10x24",0.0833498603467367
"10x25",0.0710992116614606
"10x26",0.0726155651412234
"10x27",0.0728221528087659
"10x28",0.0803791296874742
"10x29",0.100517295519527
"10x30",0.0879774240996909
"10x31",0.0678062042408316
"11x17",0
"11x19",0.102203050886674
"11x21",0.0818004528401672
"11x22",0.0757763564546251
"11x23",0.0986125572247839
"11x24",0.0671740459781512
"11x25",0.0770489364866875
"11x26",0.056241426611797
"11x27",0.0566463384401805
"11x28",0.0658932024393872
"11x29",0.0994802254284628
"11x30",0.151234567901235
"11x31",0.0819078784272894
"12x16",0.0574850843704034
"12x17",0.0553696266547672
"12x18",0.0716569983638257
"12x19",0.0734295205513412
"12x20",0.093753615284182
"12x21",0.0561546597914291
"12x22",0.0957368568925909
"12x23",0.0655296081445123
"12x24",0.0846348356388517
"12x25",0.0755077924868197
"12x26",0.0801766737732824
"12x27",0.0569438246814418
"12x28",0.0927826532467317
"12x29",0.1057233047416
"12x30",0.128443816417935
"12x31",0.0881592212471284
"13x16",0.0524939263225742
"13x17",0.0214975126844827
"13x18",0.0698018411092931
"13x19",0.0761523460095526
"13x20",0.0588031136893252
"13x22",0.0928198390268895
"13x23",0.0718098732378072
"13x24",0.0650916422893218
"13x25",0.0536508172608128
"13x26",0.0452261721784256
"13x27",0.0527170410035203
"13x28",0.0775695374088948
"13x29",0.0547787859255954
"13x30",0.0805154775480523
"13x31",0.0622324689705324
"14x16",0.0726940684548896
"14x17",0.0513039813575289
"14x18",0.0800444576660552
"14x19",0.0759292313286066
"14x20",0.110507875121887
"14x21",0.0919439073165088
"14x22",0.08574214553688
"14x23",0.0444246120283603
"14x24",0.0989472292462029
"14x25",0.0635298395226999
"14x26",0.0794329581701291
"14x27",0.0700208240368883
"14x28",0.0557084304295371
"14x29",0.0770241459665824
"14x30",0.0627737286594939
"14x31",0.0429247855620011
"15x16",0.0485067843390021
"15x17",0.0448791048969541
"15x18",0.0572330474160014
"15x19",0.0576131687242798
"15x20",0.0760779744492373
"15x21",0.0755201877468723
"15x22",0.0750491678648751
"15x23",0.0443419769613433
"15x24",0.0810071561968037
"15x25",0.0683929132166526
"15x26",0.0689052506321582
"15x27",0.0777265440362273
"15x28",0.0830689011188788
"15x29",0.0502462524997108
"15x30",0.0663972763481911
"15x31",0.0607450377642256
"16x16",0.0948113441420001
"16x17",0.0383261440825029
"16x18",0.0661824251739468
"16x19",0.0803997884542285
"16x20",0.0514857785049664
"16x21",0.07778852033649
"16x22",0.0493537937759267
"16x23",0.0697398648090304
"16x24",0.0183615118911862
"16x25",0.0859322061910193
"16x26",0.0871717321962748
"16x27",0.076978696679723
"16x28",0.0691118382997009
"16x29",0.0651949361230932
"16x30",0.0787718776339927
"16x31",0.055096930933611
"17x16",0.0472589948270448
"17x17",0.0433668831705423
"17x18",0.0629472623002297
"17x19",0.0552291470408383
"17x20",0.0803460756606673
"17x21",0.0850438792205861
"17x22",0.0388219544846051
"17x23",0.0951955972036294
"17x24",0.0383468028492571
"17x25",0.0721280182458228
"17x26",0.05931131935148
"17x27",0.0543284248103525
"17x28",0.0703596278116582
"17x29",0.0688928553721057
"17x30",0.0651412233295321
"17x31",0
"18x16",0.0367850000826351
"18x17",0.0540515973358454
"18x18",0.0991248946402895
"18x19",0.0545267489711934
"18x21",0.0698224998760474
"18x22",0.106153007090089
"18x23",0.0571917298824929
"18x24",0.0949476920025782
"18x25",0.0821599153816914
"18x26",0.0557456162096948
"18x27",0.0810319467169088
"18x28",0.0603897069760524
"18x29",0.0871014923893103
"18x30",0.0471267787198175
"18x31",0.0552539375609433
"19x16",0.066736080122961
"19x17",0.0299180260135191
"19x18",0.0844819607648701
"19x19",0.0715123869965458
"19x20",0.0757433024278182
"19x21",0.0973895582329317
"19x22",0.0450030574974797
"19x23",0.0570801725420199
"19x24",0.0628522319731601
"19x25",0.0393136331333565
"19x26",0.0554687887351877
"19x27",0.0661369758870874
"19x28",0.0731733518435883
"19x29",0.0532624324458327
"19x30",0.092414927198506
"19x31",0.0688432743318955
"20x17",0.0686160278975986
"20x18",0.0540681243492488
"20x19",0.0646206224073248
"20x20",0.0843042953707835
"20x21",0.077371213248054
"20x22",0.0567744227940569
"20x23",0.0579065232121904
"20x24",0.074412877848844
"20x25",0.0427801741947212
"20x26",0.0703431007982548
"20x27",0.0582205364668551
"20x28",0.0664923066752607
"20x29",0.0620258813029897
"20x30",0.0847422612259738
"20x31",0.0656205067182309
"21x16",0.0582535904936619
"21x17",0.0661700299138943
"21x18",0.109888112119259
"21x19",0.0652982299568645
"21x20",0.0632406167881402
"21x21",0.085324838448444
"21x22",0.0850851967540945
"21x23",0.0582535904936619
"21x24",0.0788627762077115
"21x25",0.048758821293404
"21x26",0.0907746211182178
"21x27",0.0592700018179715
"21x28",0.0654841588576528
"21x29",0.0621952831903747
"21x30",0.0651825408630406
"21x31",0.0796643363577768
"22x16",0.091687738608756
"22x17",0.0836721371081032
"22x18",0.0632530120481928
"22x19",0.07483018493728
"22x20",0.0653891285305832
"22x21",0.0765365990711818
"22x22",0.063021633860545
"22x23",0.059815393260284
"22x24",0.0874692184375362
