"","score"
"10x10",0.249803921568627
"10x11",0.228487394957983
"10x12",0.233767507002801
"10x13",0.294761904761905
"10x14",0.211540616246499
"10x15",0.227310924369748
"10x16",0.208585434173669
"10x17",0.256624649859944
"10x18",0.214145658263305
"10x19",0.141596638655462
"10x20",0.198417366946779
"10x21",0.0927731092436975
"10x22",0.179831932773109
"10x23",0.130644257703081
"10x24",0.210182072829132
"10x25",0.141736694677871
"10x8",0.236862745098039
"10x9",0.260238095238095
"11x10",0.179677871148459
"11x11",0.26296918767507
"11x12",0.107773109243697
"11x13",0.146750700280112
"11x14",0.231134453781513
"11x15",0.273697478991597
"11x16",0.204173669467787
"11x17",0
"11x18",0.142394957983193
"11x19",0.164341736694678
"11x20",0.138851540616246
"11x21",0.10656862745098
"11x22",0.201946778711485
"11x23",0.177843137254902
"11x24",0.177745098039216
"11x25",0.222941176470588
"11x9",0.0701680672268907
"12x10",0.222240896358543
"12x11",0.108851540616246
"12x12",0.103389355742297
"12x13",0.207254901960784
"12x14",0.157829131652661
"12x15",0.219047619047619
"12x16",0.184635854341737
"12x17",0.236414565826331
"12x18",0.133319327731092
"12x19",0.31766106442577
"12x20",0.14906162464986
"12x21",0.160182072829132
"12x22",0.15656862745098
"12x23",0.219495798319328
"12x24",0.211274509803922
"12x25",0.159775910364146
"12x9",0.178207282913165
"13x10",0.141218487394958
"13x11",0.212605042016807
"13x12",0.0680112044817928
"13x13",0.104047619047619
"13x14",0.249383753501401
"13x15",0.214775910364146
"13x16",0.190882352941177
"13x17",0.0880252100840336
"13x19",0.10093837535014
"13x20",0.167296918767507
"13x21",0.244831932773109
"13x22",0.161274509803922
"13x23",0.181610644257703
"13x24",0.208109243697479
"13x25",0.189887955182073
"14x11",0.175840336134454
"14x12",0.139817927170868
"14x13",0.108305322128852
"14x14",0.182857142857143
"14x15",0.186680672268908
"14x16",0.223935574229692
"14x17",0.110910364145658
"14x18",0.135602240896359
"14x19",0.137857142857143
"14x20",0.150224089635854
"14x21",0.204495798319328
"14x22",0.242619047619048
"14x24",0.222535014005602
"15x13",0.0950140056022409
"15x14",0.185140056022409
"15x15",0.145728291316527
"15x16",0.208795518207283
"15x17",0.200406162464986
"15x18",0.141190476190476
"15x19",0.112605042016807
"15x20",0.236344537815126
"15x22",0.260560224089636
"15x23",0.0727450980392157
"15x24",0.226974789915966
"15x25",0.193893557422969
"16x12",0.103655462184874
"16x13",0.220056022408964
"16x14",0.18609243697479
"16x15",0.190980392156863
"16x16",0.181946778711485
"16x17",0.237633053221288
"16x18",0.245868347338936
"16x19",0.149159663865546
"16x20",0.218669467787115
"16x21",0.131120448179272
"16x22",0.23359943977591
"16x23",0.210980392156863
"16x24",0.19453781512605
"16x25",0.118221288515406
"17x13",0.214551820728291
"17x14",0
"17x15",0.0817927170868348
"17x16",0.104761904761905
"17x17",0.205056022408964
"17x19",0.184761904761905
"17x20",0.144033613445378
"17x21",0.146974789915966
"17x22",0.184481792717087
"17x23",0.21172268907563
"17x24",0.14296918767507
"17x25",0.108851540616246
"18x14",0.100210084033613
"18x15",0.0707843137254902
"18x16",0.217226890756303
"18x18",0.110812324929972
"18x19",0.115924369747899
"18x21",0.157086834733894
"18x22",0.10655462184874
"18x23",0.074719887955182
"18x24",0.223935574229692
"18x25",0.177927170868347
"18x26",0.0631372549019608
"19x17",0.0697478991596638
"19x19",0.117408963585434
"19x20",0.197072829131653
"19x21",0.231960784313725
"19x22",0.134117647058824
"19x23",0.150196078431373
"19x24",0.0292436974789916
