"","score"
"10x10",0.102128851540616
"10x11",0.0800420168067227
"10x12",0.13546218487395
"10x13",0.10921568627451
"10x14",0.126022408963585
"10x15",0.101848739495798
"10x16",0.140294117647059
"10x17",0.122787114845938
"10x18",0.12109243697479
"10x19",0.123795518207283
"10x20",0.103445378151261
"10x21",0.0977591036414566
"10x22",0.0781932773109244
"10x23",0.0651400560224089
"10x24",0.0684593837535014
"10x25",0.105770308123249
"10x26",0.0706022408963586
"10x27",0.0628991596638655
"11x11",0.0963025210084033
"11x12",0.0324369747899159
"11x13",0.128403361344538
"11x14",0.13640056022409
"11x15",0.0761484593837535
"11x16",0.126708683473389
"11x18",0.167605042016807
"11x19",0.17281512605042
"11x20",0.100546218487395
"11x21",0.0940756302521009
"11x22",0.0766526610644258
"11x23",0.0425350140056022
"11x24",0.0757422969187675
"11x25",0.0485574229691876
"11x26",0.105434173669468
"11x27",0.109033613445378
"11x28",0.0871148459383754
"12x11",0.134803921568627
"12x12",0.0395098039215687
"12x13",0.0772128851540617
"12x14",0.084187675070028
"12x15",0.114243697478992
"12x16",0.116064425770308
"12x17",0.0638795518207282
"12x18",0.118473389355742
"12x19",0.126148459383754
"12x20",0.120826330532213
"12x21",0.0967366946778712
"12x22",0.062156862745098
"12x23",0.102759103641457
"12x24",0
"12x25",0.11375350140056
"12x26",0.0809663865546218
"12x27",0.0994257703081233
"13x11",0.0772408963585434
"13x12",0.0911904761904762
"13x13",0.094733893557423
"13x14",0.114803921568627
"13x15",0.104271708683473
"13x16",0.111778711484594
"13x17",0.0508963585434173
"13x18",0.115490196078431
"13x19",0.0951540616246499
"13x20",0.132997198879552
"13x21",0.0766526610644258
"13x22",0.0308543417366947
"13x23",0.0632913165266107
"13x24",0.117198879551821
"13x25",0.123529411764706
"13x26",0.0834033613445379
"13x27",0.151484593837535
"13x28",0.106050420168067
"14x11",0
"14x12",0.119985994397759
"14x13",0.104565826330532
"14x14",0.125714285714286
"14x15",0.0966946778711485
"14x16",0.0978711484593837
"14x17",0.1253081232493
"14x18",0.117366946778712
"14x19",0.0667927170868348
"14x20",0.0945518207282913
"14x21",0.0723529411764706
"14x22",0
"14x23",0.143389355742297
"14x24",0.108067226890756
"14x25",0.123109243697479
"14x26",0.128193277310924
"14x27",0.173389355742297
"14x28",0.138949579831933
"15x11",0.100672268907563
"15x12",0.0954621848739495
"15x13",0.149355742296919
"15x14",0.0766526610644258
"15x15",0.0854481792717087
"15x16",0.147731092436975
"15x17",0.109383753501401
"15x18",0.058375350140056
"15x19",0.0641176470588235
"15x20",0.0333613445378151
"15x21",0.0172549019607843
"15x22",0.00739495798319323
"15x23",0.119677871148459
"15x24",0.13172268907563
"15x25",0.113613445378151
"15x26",0.115910364145658
"15x27",0.130476190476191
"15x28",0.132464985994398
"16x11",0.0631652661064426
"16x12",0.141232492997199
"16x13",0.0617647058823529
"16x14",0.092436974789916
"16x15",0.0658403361344538
"16x16",0.0778011204481792
"16x17",0.135350140056022
"16x18",0.101260504201681
"16x19",0.102226890756303
"16x20",0.0949859943977591
"16x21",0.0423249299719888
"16x22",0.100756302521008
"16x23",0.128249299719888
"16x24",0.0891176470588235
"16x25",0.177044817927171
"16x26",0.132044817927171
"16x27",0.115266106442577
"16x28",0.141960784313725
"17x11",0.0724929971988796
"17x12",0.071624649859944
"17x13",0.0870028011204482
"17x15",0.0963725490196078
"17x16",0.114033613445378
"17x17",0.075546218487395
"17x18",0.154089635854342
"17x19",0.0889775910364146
"17x20",0.055406162464986
"17x21",0.0576750700280112
"17x22",0.140658263305322
"17x23",0.0923529411764706
"17x24",0.11296918767507
"17x25",0.11015406162465
"17x26",0.113473389355742
"17x27",0.137927170868347
"17x28",0.0788095238095238
"18x11",0.072703081232493
"18x12",0.0920588235294117
"18x13",0.0864145658263306
"18x14",0.159313725490196
"18x15",0.115686274509804
"18x16",0.137619047619048
"18x17",0.0735854341736695
"18x18",0.124859943977591
"18x19",0.11109243697479
"18x21",0.0576190476190476
"18x22",0.0651960784313725
"18x23",0.0589775910364145
"18x24",0.0969467787114846
"18x25",0.12109243697479
"18x26",0.108249299719888
"18x27",0.0706862745098039
"18x28",0.0790756302521008
"19x11",0
"19x12",0.0376750700280112
