"","score"
"10x10",0.0507811359322529
"10x11",0.0499050956343992
"10x12",0.0504015184698496
"10x13",0.0685063512921594
"10x14",0.0400058402686524
"10x15",0.0462549277266754
"10x16",0.0690611768141335
"10x17",0.024061906847715
"10x18",0.0690611768141335
"10x19",0.0525332165279603
"10x20",0.0489414513067601
"10x21",0.0454080887720835
"10x22",0.0675427069645204
"10x23",0.0433347934004964
"10x24",0.0109213023799095
"10x25",0
"10x7",0
"10x8",0.0372609140020441
"10x9",0.0643597605489852
"11x10",0.0407942765367207
"11x11",0.0419331289239305
"11x12",0.0582858811505329
"11x13",0.0660242371149073
"11x14",0.0400350416119141
"11x15",0.0760402978537013
"11x16",0.0499050956343992
"11x17",0.0241787122207622
"11x18",0.0819681705358447
"11x19",0.0673674989049496
"11x20",0.0325594977368959
"11x21",0.0578770623448679
"11x22",0.0306906117681413
"11x23",0.0397138268360345
"11x24",0.0090816177544167
"11x25",0.0271572492334647
"11x9",0.0653526062198861
"12x10",0.048824645933713
"12x11",0.0256971820703752
"12x12",0.049233464739378
"12x13",0.0344575850489122
"12x14",0.0635421229376551
"12x15",0.0571178274200613
"12x16",0.0664914586070959
"12x17",0.0545481092130238
"12x18",0.0536428675719083
"12x19",0.0600087604029785
"12x20",0.0616732369689006
"12x21",0.0773543583004818
"12x22",0.0302817929624763
"12x23",0.0297269674405023
"12x24",0.0248795444590451
"12x25",0.0313914440064243
"12x8",0.0607095926412615
"12x9",0.0444152431011827
"13x10",0.0370565045992116
"13x11",0.0458753102642722
"13x12",0.0455540954883925
"13x13",0.0590743174186013
"13x14",0.0514819681705358
"13x15",0.0637173309972259
"13x16",0.0573514381661556
"13x17",0.0120893561103811
"13x18",0.0735289823331873
"13x19",0.0618192436852095
"13x20",0.0593371295079574
"13x21",0.00759234924806541
"13x22",0.00969484596291429
"13x23",0.0163527522266024
"13x24",0.0200905241641115
"13x25",0.0277412760987005
"13x8",0.0367644911665937
"14x10",0.0565045992115637
"14x11",0.0473645787706235
"14x12",0.0566214045846109
"14x13",0.0265440210249671
"14x14",0.0677179150240911
"14x15",0.0564461965250402
"14x16",0.0635129215943933
"14x17",0.0785224120309534
"14x18",0.0430427799678785
"14x19",0.00546065118995474
"14x20",0.0535552635421229
"14x21",0.0337859541538911
"14x22",0.0445904511607534
"14x23",0.0398890348956052
"14x24",0.0354212293765513
"14x25",0.0445612498174916
"14x8",0.0744342239743028
"14x9",0.0581106730909622
"15x10",0.0602715724923346
"15x11",0.0496714848883049
"15x12",0.0587823039859834
"15x13",0.0371733099722587
"15x14",0.0319462695283983
"15x15",0.047568988173456
"15x16",0.0514235654840123
"15x17",0.0631917068185136
"15x18",0.0460505183238429
"15x19",0.0228354504307198
"15x20",0.0342239743028179
"15x21",0.0506935319024675
"15x22",0.0376989341509709
"15x23",0.012936195064973
"15x24",0.0568550153307052
"15x25",0.0708716600963644
"15x8",0.0424587531026427
"15x9",0.0447948605635859
"16x10",0.0504307198131114
"16x11",0.0651481968170536
"16x12",0.0412030953423857
"16x13",0.0601839684625493
"16x14",0.063834136370273
"16x15",0.0611476127901883
"16x16",0.0550445320484742
"16x17",0.00657030223390276
"16x18",0.03866257847861
"16x19",0.0418163235508833
"16x20",0.0099576580522704
"16x21",0.0605635859249525
"16x22",0.0606219886114761
"16x23",0.0406482698204117
"16x24",0.0307198131114031
"16x25",0.0327055044532048
"16x8",0.0609432033873558
"16x9",0.0395678201197255
"17x10",0.0278288801284859
"17x11",0.0794568550153307
"17x12",0.0277996787852241
"17x13",0.0483574244415243
"17x15",0.039217404000584
"17x16",0.0219594101328661
"17x17",0.0254051686377573
"17x18",0.0244123229668565
"17x19",0.0326763031099431
"17x20",0.0271572492334647
"17x21",0.0351000146006716
"17x22",0.0197109067017083
"17x23",0.0279456855015331
"17x24",0.0392466053438458
"17x25",0.0257555847568988
"17x8",0.0294933566944079
"17x9",0.0547817199591181
"18x10",0.0549569280186889
"18x11",0.0739085997955906
"18x12",0.0326179004234195
"18x13",0.0765075193458899
"18x14",0.0363264710176668
"18x15",0.0226310410278873
"18x16",0.0344575850489122
"18x17",0.0471893707110527
"18x18",0.0393050080303694
"18x19",0.0188640677471164
"18x20",0.0318294641553511
"18x21",0.0295517593809315
"18x22",0.0333187326617024
"18x23",0.0221346181924369
"18x24",0.064534968608556
"18x25",0.0482114177252154
"18x8",0.0639217404000584
"18x9",0.0475105854869324
"19x10",0.0179296247627391
"19x11",0.0300773835596437
"19x12",0.0294933566944079
"19x13",0.0501971090670171
"19x14",0.0107460943203387
"19x15",0.059249525478172
"19x16",0.0359176522120018
"19x17",0.0696160023361075
"19x18",0.0179004234194773
"19x19",0.0217550007300336
"19x20",0.0426631625054752
"19x21",0.0438020148926851
"19x22",0.034486786392174
"19x23",0.0571178274200613
"19x24",0.0375237260914002
"19x25",0.0267776317710615
"19x8",0.0372317126587823
"19x9",0.0452328807125128
"20x10",0.0180464301357862
"20x11",0.0398890348956052
"20x12",0.0210833698350124
"20x13",0.0131698058110673
"20x14",0.0429843772813549
"20x15",0.0149510877500365
"20x16",0.0607971966710469
"20x17",0.0352168199737188
"20x18",0.0345451890786976
"20x19",0.0467221492188641
"20x20",0.0221054168491751
"20x21",0.0453788874288217
"20x22",0.0600379617462403
"20x23",0.0316250547525186
"20x24",0.0260767995327785
"20x25",0.0631041027887283
"20x8",0.096656446196525
"20x9",0.0386917798218718
"21x10",0.0365016790772376
"21x11",0.0449992699664185
"21x12",0.0513067601109651
"21x13",0.0485618338443568
"21x14",0.0465469411592933
"21x15",0.0453496860855599
"21x16",0.0273032559497737
"21x17",0.0499050956343992
"21x18",0.0263104102788728
"21x19",0.0274492626660826
"21x20",0.0240911081909768
"21x21",0.0372317126587823
"21x22",0.0266024237114907
"21x23",0.055774565630019
"21x24",0.0136954299897795
"21x25",0.0460505183238429
"21x8",0.0216381953569864
"22x10",0.0441816323550883
"22x11",0.038107752956636
"22x12",0.0501679077237553
"22x13",0.0366476857935465
"22x14",0.0193604905825668
"22x15",0.0611768141334501
"22x16",0.0668126733829756
"22x17",0.0542268944371441
"22x18",0.0210833698350124
"22x19",0.0357132428091692
"22x20",0.068564753978683
"22x21",0.023915900131406
"22x22",0.0393342093736312
"22x23",0.0444444444444444
"22x24",0.0522704044386042
"22x25",0.0306614104248795
"22x8",0.0402978537012703
"23x10",0.034486786392174
"23x11",0.0285589137100307
"23x12",0.0294641553511462
"23x13",0.0338735581836764
"23x14",0.0243831216235947
"23x15",0.0243247189370711
"23x16",0.0247335377427362
"23x17",0.00438020148926851
"23x18",0.0205285443130384
"23x19",0.0212001752080596
"23x20",0.0566214045846109
"23x21",0.0466345451890787
"23x22",0.0405022631041028
"23x23",0.0444444444444444
"23x24",0.0485618338443568
"23x25",0.075105854869324
"23x8",0.032968316542561
"23x9",0.0236238866987881
"24x10",0.0310702292305446
"24x11",0.038253759672945
"24x13",0.0210249671484888
"24x14",0.0591327201051248
"24x15",0.020032121477588
"24x16",0.0608555993575704
"24x17",0.0254051686377573
"24x18",0.0414367060884801
"24x19",0.0230982625200759
"24x20",0.0511607533946562
"24x21",0.0378157395240181
"24x22",0.0375237260914002
"24x23",0.0646225726383414
"24x24",0.0238574974448825
"24x25",0.0560081763761133
"24x8",0.0172287925244561
"24x9",0.0137246313330413
"25x10",0.028237698934151
"25x11",0.0548693239889035
"25x12",0.0273616586362973
"25x13",0.0160899401372463
"25x14",0.0550153307052124
"25x15",0.0389253905679661
"25x17",0.0451744780259892
"25x18",0.0209373631187035
"25x19",0.0395386187764637
"25x20",0.0391005986275369
"25x21",0.0287049204263396
"25x22",0.0542560957804059
"25x23",0.067455102934735
"25x24",0.029347349978099
"25x25",0.0304277996787852
"25x8",0.0115053292451453
"25x9",0.0440648269820412
"26x9",0.0573222368228939
"8x10",0.0228646517739816
"8x13",0.0252883632647102
"8x14",0.0462257263834136
"8x7",0.030603007738356
"8x8",0.0553073441378303
"8x9",0.0494962768287341
"9x10",0.0236238866987881
"9x11",0.00794276536720689
"9x12",0.0343407796758651
"9x13",0.0498174916046138
"9x14",0.0184844502847131
"9x15",0.0586654986129362
"9x16",0.0415535114615272
"9x17",0.0306906117681413
"9x18",0.0543729011534531
"9x19",0.0309242225142357
"9x20",0.0496714848883049
"9x21",0.0472769747408381
"9x22",0.0546065118995474
"9x23",0.046868155935173
"9x24",0.0231566652065995
"9x7",0.0189516717769017
"9x8",0.0254927726675427
