"","score"
"10x10",0.0492875208191968
"10x11",0.0295169946332737
"10x12",0.0623959040157917
"10x13",0.0187218555301955
"10x14",0.0256307445561656
"10x15",0.0506137807661464
"10x16",0.0503053482203442
"10x17",0.0417000801924619
"10x18",0.0469742767256801
"10x19",0.0555487014989822
"10x20",0.0545308740978348
"10x21",0.0422244155203257
"10x22",0.0455246437604096
"10x23",0.0408673123187959
"10x24",0.0406822527913145
"10x25",0.0557337610264635
"10x26",0.0194929368947011
"10x27",0.0315834926901487
"11x10",0.0404046635000925
"11x11",0.0731601998642897
"11x12",0.0383690086977978
"11x13",0.0469742767256801
"11x14",0.0851890691505768
"11x15",0.0639689099993831
"11x16",0.0490716180371353
"11x17",0.00407130960458948
"11x18",0.0499352291653815
"11x19",0.0440750107951391
"11x20",0.0435506754672753
"11x21",0.0586638702115847
"11x22",0.0525260625501203
"11x23",0.043088026648572
"11x24",0.0415150206649806
"11x25",0.0566590586638702
"11x26",0.0123064585775091
"11x27",0.031213373635186
"12x10",0.0217753377336377
"12x11",0.02624760964777
"12x12",0.0375362408241318
"12x13",0.0612547035963235
"12x14",0.0531120843871445
"12x15",0.0429954968848313
"12x16",0.0759360927765098
"12x17",0.051384862130652
"12x18",0.0330022824008389
"12x19",0.0613163901054839
"12x20",0.0610388008142619
"12x21",0.0471593362531614
"12x22",0.0493492073283573
"12x23",0.0184751094935538
"12x24",0.0589106162482265
"12x25",0.0506754672753069
"12x26",0.050829683548208
"12x27",0.0507371537844673
"13x10",0.0582629079020418
"13x11",0.0315834926901487
"13x12",0.0514157053852322
"13x13",0.0555795447535624
"13x14",0.0601751896860157
"13x15",0.0535747332058479
"13x16",0.0426253778298686
"13x17",0.0411449016100179
"13x18",0.0332181851829005
"13x19",0.043365615939794
"13x20",0.0483005366726297
"13x21",0.0509838998211091
"13x22",0.0134476589969774
"13x23",0.0403121337363519
"13x24",0.0134785022515576
"13x25",0.0382147924248967
"13x26",0.0573684535192153
"13x27",0.0700758744062673
"14x10",0.0575535130466967
"14x11",0.0495959533649991
"14x12",0.0319844549996916
"14x13",0.0325396335821356
"14x14",0.0356548022947381
"14x15",0.0417309234470421
"14x16",0.0532971439146259
"14x17",0.0304114490161002
"14x18",0.0729134538276479
"14x19",0.0418851397199432
"14x20",0.0375979273332922
"14x21",0.0305656652890013
"14x22",0.0411140583554377
"14x23",0.0453704274875085
"14x24",0.0165628277095799
"14x25",0.0393251495897847
"14x26",0.0569674912096724
"14x27",0.0703843069520696
"15x10",0.0481463203997286
"15x11",0.0157300598359139
"15x12",0.0557337610264635
"15x13",0.0163160816729381
"15x14",0.0633212016531984
"15x15",0.0781568071062858
"15x16",0.0226081056073037
"15x17",0.0311208438714453
"15x18",0.0473443957806428
"15x19",0.0523101597680587
"15x20",0.051662451421874
"15x21",0.0277897723767812
"15x22",0.0553327987169206
"15x23",0.0355314292764172
"15x24",0.0567515884276109
"15x25",0.0148972919622479
"15x26",0.0481771636543088
"15x27",0.0829066683116402
"16x10",0.0552402689531799
"16x11",0.016161865400037
"16x12",0.032046141508852
"16x13",0.0419776694836839
"16x14",0.0506446240207267
"16x15",0.0268644747393745
"16x16",0.0195854666584418
"16x17",0.0515390784035531
"16x18",0.0521867867497378
"16x19",0.0744556165566591
"16x20",0.0385849114798594
"16x21",0.0337425205107643
"16x22",0.0927765097773117
"16x23",0.024026895317994
"16x24",0.0495342668558386
"16x25",0.0510147430756893
"16x26",0.0631669853802973
"16x27",0.0375053975695515
"17x10",0.00299179569428166
"17x11",0.0346369748935908
"17x12",0.0289926593054099
"17x13",0.0572759237554747
"17x15",0.0442292270680402
"17x16",0.0221454567886003
"17x17",0.0304114490161002
"17x18",0.00798840293627784
"17x19",0.0210042563691321
"17x20",0.0817037813830115
"17x21",0.0335266177287027
"17x22",0.0324779470729751
"17x23",0.0373820245512306
"17x24",0.0579236321016594
"17x25",0.0383073221886373
"17x26",0.0236259330084511
"17x27",0.0388008142619209
"18x11",0.0743939300474986
"18x12",0.025970020356548
"18x13",0.0377829868607735
"18x14",0.0601751896860157
"18x15",0.00724816482635248
"18x16",0.032878909382518
"18x17",0.0486089692184319
"18x18",0.0503978779840849
"18x19",0.0409906853371168
"18x20",0.0479612608722472
"18x21",0.028314107704645
"18x22",0.0435198322126951
"18x23",0.0336808340016038
"18x24",0.0673616680032077
"18x25",0.0853432854234779
"18x26",0.0235334032447104
"18x27",0.0407747825550552
"19x11",0.0296403676515946
"19x12",0.0289001295416692
"19x13",0.0674233545123681
"19x14",0.00712479180803158
"19x15",0.0193078773672198
"19x16",0.037567084078712
"19x17",0.0349762506939732
"19x18",0.0483930664363704
"19x19",0.0267102584664734
"19x20",0.0387699710073407
"19x21",0.0333724014558016
"19x22",0.0303497625069397
"19x23",0.0702300906791685
"19x24",0.0310900006168651
"19x25",0.0426253778298686
"19x26",0.0491024612917155
"19x27",0.0307507248164826
"20x11",0.0456171735241503
"20x12",0.0241502683363148
"20x13",0.0585713404478441
"20x14",0.0307815680710629
"20x15",0.0680093763493924
"20x16",0.0203257047683672
"20x17",0.00980815495651101
"20x18",0.0576768860650176
"20x19",0.0521559434951576
"20x20",0.0406514095367343
"20x21",0.0350379372031337
"20x22",0.0152674110172105
"20x23",0.0203565480229474
"20x24",0.0266485719573129
"20x25",0.0677317870581704
"20x26",0.0415458639195608
"20x27",0.0229473814076861
"21x11",0.0596200111035717
"21x12",0.0527419653321819
"21x13",0.0581703781383012
"21x14",0
"21x15",0.0203257047683672
"21x16",0.021682807969897
"21x17",0.0293936216149528
"21x18",0.0435198322126951
"21x19",0.0850965393868361
"21x20",0.0116587502313244
"21x21",0.0336499907470236
"21x22",0.0364258836592437
"21x23",0.064092283017704
"21x24",0.0623033742520511
"21x25",0.0236876195176115
"21x26",0.0521559434951576
"21x27",0.0486706557275924
"22x11",0.02624760964777
"22x12",0.024304484609216
"22x13",0.0220837702794399
"22x14",0.0295478378878539
"22x15",0.020850040096231
"22x16",0.0175189686015668
"22x17",0.0487940287459133
"22x18",0.0361482943680217
"22x19",0.0250447227191413
"22x20",0.0692739497871815
"22x21",0.0688421442230584
"22x22",0.0500894454382826
"22x23",0.0332181851829005
"22x24",0.0308740978348035
"22x25",0.0259083338473876
"22x26",0.0361174511134415
"22x27",0.0470668064894208
"23x11",0.043088026648572
"23x12",0.0204182345321078
"23x13",0.04558633026957
"23x14",0.0422244155203257
"23x15",0.0613472333600642
"23x16",0.0278514588859416
"23x17",0.0467275306890383
"23x18",0.0249830362099809
"23x20",0.0276355561038801
"23x21",0.0917278391215841
"23x22",0.0467583739436185
"23x23",0.0411757448645981
"23x24",0.0388316575165011
"23x25",0.0408981555733761
"23x26",0.0236567762630313
"23x27",0.0350070939485535
"24x11",0.0582320646474616
"24x13",0.0241502683363148
"24x14",0.0527728085867621
"24x15",0.0220529270248597
"7x10",0.0371969650237493
"7x11",0.0451236814508667
"7x12",0.0576460428104374
"7x13",0.0255999013015853
"7x14",0.0500277589291222
"7x15",0.0236567762630313
"7x16",0.0460489790882734
"7x17",0.0373511812966504
"7x18",0.0421935722657455
"7x19",0.0368268459687866
"7x20",0.0343285423477885
"7x21",0.0350070939485535
"7x22",0.0426253778298686
"7x23",0.0444142865955216
"7x24",0.0485472827092715
"7x25",0.0509530565665289
"7x26",0.057738572574178
"7x27",0.0345752883844303
"8x10",0.0462031953611745
"8x11",0.00734069459009315
"8x12",0.0376904570970329
"8x13",0.0309666275985442
"8x14",0.0479921041268275
"8x15",0.036734316205046
"8x16",0.0647708346184689
"8x17",0.0685953981864166
"8x18",0.0515082351489729
"8x19",0.0264018259206712
