"","score"
"10x10",0.161662088766812
"10x11",0.187249437762785
"10x12",0.16960896735024
"10x13",0.110491835337831
"10x14",0.131270167204459
"10x15",0.0717619136510307
"10x16",0.122563268353823
"10x17",0.191151764047041
"10x18",0.108522893943839
"10x19",0.0901001804492564
"10x20",0.120767664915509
"10x21",0.0992159790927758
"10x22",0.144857196191898
"10x23",0.148790634416918
"10x24",0.0829711014515943
"10x25",0.134296914584389
"10x7",0.168448936416082
"10x8",0.221232566201765
"10x9",0.212436776091807
"11x10",0.174955776598487
"11x12",0.17542245570993
"11x13",0.120509880263474
"11x14",0.129679013662587
"11x15",0.0996248788856592
"11x16",0.128696765247073
"11x17",0.160297607936212
"11x18",0.165648861747424
"11x19",0.149843995839889
"11x20",0.0759664702169836
"11x21",0.108634008017992
"11x22",0.127434509364694
"11x23",0.207912210992293
"11x24",0.0896779469674747
"11x25",0.0894157177524734
"11x7",0.190125070001867
"11x8",0.165799976888273
"11x9",0.172680160359832
"12x10",0.15599971554797
"12x11",0.219005840155738
"12x12",0.162044321181898
"12x13",0.145546103451648
"12x14",0.1355680595927
"12x15",0.0879001217810252
"12x16",0.189565055068135
"12x17",0.189125043334489
"12x18",0.0844422517933812
"12x19",0.100349342649137
"12x20",0.0929046996808803
"12x21",0.0874423317955145
"12x22",0.132865765309297
"12x23",0.14557721539241
"12x24",0.139932620425434
"12x25",0.145159426473595
"12x7",0.202729850573793
"12x8",0.155324141977119
"12x9",0.200392010453612
"13x10",0.17771585020045
"13x11",0.225063779478564
"13x12",0.222108145106092
"13x13",0.137785896512796
"13x14",0.155013022569491
"13x15",0.11748757744651
"13x16",0.113523027280727
"13x17",0.133421335680063
"13x18",0.141399326204254
"13x19",0.11851871605465
"13x20",0.0957003297865721
"13x21",0.10807399308426
"13x22",0.0788998817746251
"13x23",0.118532049743549
"13x24",0.11030960825622
"13x25",0.0911046516796004
"13x6",0.156328613207463
"13x7",0.182262638114794
"13x8",0.128590095735886
"13x9",0.199654213001236
"14x10",0.187324995333209
"14x11",0.233792901144031
"14x12",0.236352969412518
"14x13",0.144208289998844
"14x14",0.181342613580807
"14x15",0.131527951856494
"14x16",0.126750046667911
"14x17",0.0760420277874077
"14x18",0.121563241686445
"14x19",0.129527898521738
"14x20",0.105665039956621
"14x21",0.0904557454865463
"14x22",0.09058908237553
"14x23",0.130132359085131
"14x24",0.118136483639564
"14x25",0.128252308950461
"14x6",0.1661244299848
"14x7",0.231255055690374
"14x8",0.230215027956301
"14x9",0.248539961065628
"15x10",0.240459745593216
"15x11",0.172649048419069
"15x12",0.242482021742802
"15x13",0.090766864894175
"15x14",0.133514671502351
"15x15",0.103016080428811
"15x16",0.0798021280567481
"15x17",0.115029734126243
"15x18",0.157448643074926
"15x19",0.101736046294568
"15x20",0.0656150830688819
"15x21",0.127976746046561
"15x22",0.126381147941723
"15x23",0.0994248735521837
"15x24",0.144359405139693
"15x25",0.13305688151684
"15x6",0.166768891614888
"15x7",0.204761015849312
"15x9",0.281785292052232
"16x10",0.243726499373317
"16x11",0.279647457265527
"16x12",0.152141834893375
"16x13",0.118509826928718
"16x14",0.060512724783772
"16x15",0.0627038943260709
"16x16",0.0613260798065726
"16x17",0.119718748055504
"16x18",0.114211934540477
"16x19",0.0879401228477203
"16x20",0.120754331226611
"16x21",0.057023742855365
"16x22",0.0971048116838671
"16x23",0.0651395148315066
"16x24",0.0898957305528147
"16x25",0.112491888672587
"16x6",0.153977439398384
"16x7",0.147590602416064
"16x8",0.214801283589785
"16x9",0.213934593811391
"17x10",0.229970576993164
"17x11",0.197391930451479
"17x12",0.161764313715032
"17x13",0.114549721325902
"17x14",0.097029254113443
"17x15",0.0868289821061895
"17x16",0.140145959447807
"17x17",0.106176164697725
"17x18",0.147195036312079
"17x19",0.112362996346569
"17x20",0.0811399415095514
"17x21",0.111722979279447
"17x22",0.111202965412411
"17x23",0.0859400695129648
"17x24",0.106842849142644
"17x25",0.13786145408322
"17x6",0.142048232397308
"17x7",0.172733495115425
"17x8",0.226566041761114
"17x9",0.260184716036872
"18x10",0.188200574237535
"18x11",0.124856662844342
"18x12",0.165773309510476
"18x13",0.119496519907198
"18x14",0.118292043343378
"18x15",0.0580459923375735
"18x16",0.122381041272212
"18x17",0.0722863720810333
"18x19",0.12326550930247
"18x20",0.0774776216254656
"18x21",0.060908290887757
"18x22",0.102909410917625
"18x23",0.119327626514485
"18x24",0.102727183836013
"18x25",0.130199027529623
"18x26",0.0724063752811186
"18x5",0.101056028160751
"18x6",0.0711930095913669
"18x7",0.182418197818608
"18x8",0.17174235757398
"18x9",0.17536467639137
"19x10",0.143128261198076
"19x11",0.145728330533259
"19x12",0.103487204103221
"19x13",0.10166493328711
"19x14",0.100020444989644
"19x15",0.0903490759753593
"19x16",0.123954416562219
"19x17",0.103878325644239
"19x18",0.105767264904842
"19x19",0.0973003724543766
"19x20",0.130221250344454
"19x21",0.0928158084215579
"19x22",0.0926158030880824
"19x23",0.119669857862876
"19x24",0.102278282976435
"19x25",0.0957003297865721
"19x26",0.16636443638497
"19x5",0.101944940753976
"19x6",0.099980443922949
"19x7",0.0941669555632595
"19x8",0.16792447798608
"19x9",0.135883623563295
"20x10",0.138505915713308
"20x11",0.147995057645982
"20x12",0.1382970212539
"20x13",0.0819577410953181
"20x14",0.0819310737175214
"20x15",0.147675049112421
"20x16",0.14255046801248
"20x17",0.10930069246291
"20x18",0.170435656061939
"20x19",0.104922797941278
"20x20",0.0874689991733113
"20x21",0.108136216965786
"20x22",0.107171746802137
"20x23",0.124923331288834
"20x24",0.140243739833062
"20x25",0.111336302301395
"20x26",0.0953136528085193
"20x5",0.157684204912131
"20x6",0.046947918611163
"20x7",0.144990533080882
"20x8",0.119967643581607
"20x9",0.180378143417158
"21x10",0.131656844182512
"21x11",0.136821426349147
"21x12",0.164804394783861
"21x13",0.0807443754055663
"21x14",0.0574593100260451
"21x15",0.129279002995635
"21x16",0.153986328524316
"21x17",0.107273971750358
"21x18",0.139772616158653
"21x19",0.108789567721806
"21x20",0.0998959972265927
"21x21",0.113087460110047
"21x22",0.0956781069717415
"21x23",0.118700943136261
"21x24",0.103069415184405
"21x25",0.104091664666613
"21x26",0.0780420811221633
"21x8",0.165204405450812
"21x9",0.124447763051459
"22x10",0.138252575624239
