"","score"
"10x10",0.114091785803678
"10x11",0.0597697257026752
"10x12",0.054049676820919
"10x13",0.062596622447327
"10x14",0.0382661699966136
"10x15",0.0737422517999382
"10x16",0.0613156848599067
"10x17",0.0682945861982656
"10x18",0.0830842621357794
"10x19",0.0504350770771066
"10x2",0.0931109115269659
"10x20",0.0661891370603218
"10x21",0.0759139563303347
"10x22",0.0402391083496518
"10x23",0.0757740838351566
"10x24",0.0910938029122926
"10x25",0.0456278802691441
"10x26",0.0625303670548741
"10x27",0.0278787968020731
"10x28",0.0755679559475257
"10x29",0.0914692501361917
"10x3",0.0522092492527864
"10x30",0.0685301609269866
"10x31",0.0502142257689306
"10x32",0.0372944242406396
"10x4",0.0389434473416864
"10x5",0.0439494103270072
"10x6",0.0993757269688894
"10x7",0.0395176607429438
"10x8",0.0628690057274106
"10x9",0.0357926353450434
"11x10",0.0557723170246912
"11x12",0.0942151680678455
"11x13",0.0486314580603365
"11x14",0.0548005712687172
"11x15",0.0184116373915988
"11x16",0.038494383015062
"11x17",0.0274665410268113
"11x18",0.109917696079153
"11x19",0.0449800497651615
"11x2",0.075766722124884
"11x20",0.0430807285148486
"11x21",0.09105699436093
"11x22",0.051524610197441
"11x23",0.0423445574875955
"11x24",0.0446119642515349
"11x25",0.0426684727395868
"11x26",0.0949439773848261
"11x27",0.0342319527672669
"11x28",0.0518117168980697
"11x29",0.0612347060469088
"11x3",0.0454806460636935
"11x30",0.0494044376389523
"11x31",0.0180214667471547
"11x32",0.0882669061676409
"11x4",0.084909966283367
"11x5",0.103380497357146
"11x6",0.0666234779664011
"11x7",0.0804929401198486
"11x8",0.0139209941253552
"11x9",0.084924689703912
"12x10",0.0504424387873791
"12x11",0.0695460769445958
"12x12",0.07598757343306
"12x13",0.0321633121806858
"12x14",0.0433457500846597
"12x15",0.0457971996054123
"12x16",0.0553085292775217
"12x17",0.0684344586934437
"12x18",0.0676025854326477
"12x19",0.0606310458045614
"12x2",0.0408722154330894
"12x20",0.0415347693576171
"12x21",0.0338491438330953
"12x22",0.0677939898997335
"12x23",0.0993536418380718
"12x24",0.0506043964133748
"12x25",0.0299768842297442
"12x26",0.0586139371898879
"12x27",0.0443469426817238
"12x28",0.12599567131436
"12x29",0.0698920773274047
"12x3",0
"12x30",0.0744636994066461
"12x31",0.0378023822494442
"12x32",0.0691411828796066
"12x4",0.053203080139578
"12x5",0.0805371103814838
"12x6",0.0530043139622197
"12x7",0.0600200238519413
"12x8",0.0474977546783669
"12x9",0.0968874688967741
"13x10",0.0651953061735302
"13x11",0.0982199384561021
"13x12",0.0238740264138164
"13x13",0.104793945729472
"13x14",0.0580986174708108
"13x15",0.0987720667265419
"13x16",0.0520472916267908
"13x17",0.0425654087957714
"13x18",0.0382293614452509
"13x19",0.0555956359781504
"13x2",0.0286812232217789
"13x20",0.0553453378288844
"13x21",0.0466217111559357
"13x22",0.047151754295558
"13x23",0.0663879032376802
"13x24",0.0312872686582547
"13x25",0.0602924071320249
"13x26",0.0459738806519531
"13x27",0.0705399078313874
"13x28",0.0803015356527629
"13x29",0.0440598359810951
"13x3",0.0612494294674539
"13x30",0.0390759581265919
"13x31",0.0708859082141963
"13x32",0.0730576127445928
"13x4",0.055728146763056
"13x5",0.0402243849291067
"13x6",0.0520399299165182
"13x7",0.0410783433207202
"13x8",0.0129418866591087
"13x9",0.0308308426213578
"14x10",0.0385459149869698
"14x11",0.0377950205391716
"14x12",0.0664026266582253
"14x13",0.0548521032406248
"14x14",0.0327816958435784
"14x15",0.0558164872863264
"14x16",0.039561831004579
"14x17",0.0698110985144069
"14x18",0.0448549006905284
"14x19",0.0592912145349608
"14x2",0.124817797670755
"14x20",0.0434414523182025
"14x21",0.0460254126238607
"14x22",0.0218642795094156
"14x23",0.0387373194540556
"14x24",0.101252963088385
"14x25",0.0733226343144039
"14x26",0.0433163032435695
"14x27",0.0648934760523565
"14x28",0.0505602261517396
"14x29",0.0202152564083687
"14x3",0.0482339257056199
"14x30",0.0392894477244954
"14x31",0.0411740455542632
"14x4",0.0442070701865458
"14x5",0.0433825586360224
"14x6",0.0637008789882065
"14x7",0.0719680796242583
"14x8",0.0703558650745741
"14x9",0.03136088576098
"15x10",0.0725864632871509
"15x11",0.019663128137929
"15x12",0.0669326697978474
"15x13",0.0349607620842474
"15x14",0.0849762216758198
"15x15",0.0729251019596873
"15x16",0.0368748067551053
"15x17",0.0845713276108305
"15x18",0.0342540378980845
"15x19",0.0440156657194599
"15x20",0.0398562994154802
"15x21",0.0444352832049942
"15x22",0.0832388580515026
"15x23",0.10368232747832
"15x24",0.0605058967299283
"15x25",0.0644076031743694
"15x26",0.0447886452980757
"15x27",0.0446782196439877
"15x28",0.048594649508974
"15x29",0.102769475404526
"15x3",0.0343791869727175
"15x30",0.0633916871567602
"15x32",0.061028578159278
"15x4",0.0825763041269748
"15x5",0.0560667854355924
"15x6",0.0470854989031052
"15x7",0.0729398253802324
"15x9",0.0228654721064798
"16x10",0.0245881123102519
"16x11",0.0642014752867386
"16x12",0.0406734492557311
"16x13",0.0557723170246912
"16x14",0.102268879105994
"16x15",0.048123500051532
"16x16",0.0793592367378789
"16x17",0.0701202903458531
"16x18",0.0448328155597109
"16x19",0.0423740043286857
"16x20",0.0647388801366333
"16x21",0.049706267760126
"16x22",0.125524521856918
"16x23",0.0313093537890723
"16x24",0.107245395250225
"16x25",0.0830621770049618
"16x26",0.063568368203301
"16x27",0.0905563980623979
"16x28",0.04704132864147
"16x29",0.0387373194540556
"16x3",0.014362696741707
