"","score"
"10x12",0.0558606575479615
"10x13",0.104308072851485
"10x14",0.0395176607429438
"10x15",0.0392894477244954
"10x16",0.048734522004152
"10x17",0.0829296662200563
"10x18",0.0602261517395721
"10x19",0.0510755458708168
"10x20",0.0690013103844285
"10x21",0.0575170423592809
"10x22",0.108894418351271
"10x23",0.0895110352036985
"10x24",0.0678234367408236
"10x25",0.110970420648125
"10x26",0.0194349151194806
"10x27",0.0958715528791649
"10x28",0.027002753279642
"10x29",0.0722625480351595
"11x12",0.064900837762629
"11x13",0.0734183365479468
"11x14",0.0326123765073102
"11x15",0.0373017859509122
"11x16",0.0185147013354142
"11x17",0
"11x18",0.0643781563332794
"11x19",0.0764660846007744
"11x20",0.0573550847332852
"11x21",0.0655928385282469
"11x22",0.0909318452862969
"11x23",0.0572667442100149
"11x24",0.0244997717869816
"11x25",0.0403568957140122
"11x26",0.0594310870301389
"11x27",0.0311768430041667
"11x28",0.0547784861378996
"11x29",0.0587096394234309
"12x12",0.0394882139018536
"12x13",0.033289653852383
"12x14",0.0280922863999764
"12x15",0.0181318924012427
"12x16",0.0857050309928002
"12x17",0.0866620533282292
"12x18",0.0854694562640793
"12x19",0.0506927369366451
"12x20",0.0359325078402214
"12x21",0.0415200459370721
"12x22",0.0517822700569797
"12x23",0.0580912557605383
"12x24",0.0547490392968094
"12x25",0.0645401139592751
"12x26",0.0154301447312239
"12x27",0.0623831328494235
"12x28",0.0752072321441717
"12x29",0.0991107053990783
"13x12",0.0706429717752028
"13x13",0.0896067374372415
"13x14",0.078181363094274
"13x15",0.0582973836481692
"13x16",0.0660050943035085
"13x17",0.0484768621446134
"13x18",0.0379201696138047
"13x19",0.0789543426728898
"13x20",0.0607193863278317
"13x21",0.0545944433810863
"13x22",0.0354098264108718
"13x23",0.0587170011337034
"13x24",0.0543735920729104
"13x25",0.0132437167802824
"13x26",0.0954666588141757
"13x27",0.067205053077931
"13x28",0.0913293776410136
"13x29",0.130029888543706
"14x12",0.0589672992829694
"14x13",0.0685669694783492
"14x14",0.0871773730473063
"14x15",0.097815044391113
"14x16",0.0397605971819374
"14x17",0.0834965179110411
"14x18",0.0491467777794137
"14x19",0.101216154537022
"14x20",0.0508178860112781
"14x21",0.0321559504704133
"14x22",0.0917416334162753
"14x23",0.026185603439391
"14x24",0.0490731606766884
"14x25",0.0887454173353553
"14x26",0.0269733064385518
"14x27",0.0293216920154891
"14x28",0.0509135882448211
"14x29",0.0342393144775395
"15x12",0.0415715779089798
"15x13",0.0190815530263991
"15x14",0.0468572858846568
"15x15",0.0428893240477628
"15x16",0.0630898570355866
"15x17",0.0748833168921804
"15x18",0.0778942563936453
"15x19",0.0232924513022865
"15x20",0.0403716191345573
"15x21",0.0604985350196557
"15x22",0.0539686980079211
"15x23",0.0482339257056199
"15x24",0.0900410783433208
"15x25",0.0885687362888146
"15x26",0.0519147808418852
"15x27",0.0644370500154596
"15x28",0.047056052062015
"15x29",0.0760759139563303
"16x12",0.0689056081508856
"16x13",0.0576053828825512
"16x14",0.0461800085395839
"16x15",0.0804045995965783
"16x16",0.0682283308058128
"16x17",0.0784390229538127
"16x18",0.0710257807093744
"16x19",0.0303302463228258
"16x20",0.0346294851219835
"16x21",0.0203772140343644
"16x22",0.0328626746565762
"16x23",0.00616911320838054
"16x24",0.0371839985865516
"16x25",0.0735140387814898
"16x26",0.104808669150017
"16x27",0.0414096202829841
"16x28",0.0700982052150355
"16x29",0.0744195291450109
"17x12",0.0820462609873526
"17x13",0.049831416834759
"17x15",0.0579734683961778
"17x16",0.0585255966666176
"17x17",0.078056214019641
"17x18",0.0610138547387329
"17x19",0.0776513199546519
"17x20",0.0648713909215389
"17x21",0.0754354451626201
"17x22",0.0459076252595003
"17x23",0.0490437138355982
"17x24",0.118008215668664
"17x25",0.0386931491924204
"17x26",0.0752293172749893
"17x27",0.0195600641941136
"17x28",0.0775261708800189
"17x29",0.0532251652703957
"18x12",0.0453849438301506
"18x13",0.0962028298414288
"18x14",0.0207158527069009
"18x15",0.0149884421148722
"18x16",0.0586728308720682
"18x17",0.0348576981404319
"18x18",0.0333779943756534
"18x19",0.0510166521886365
"18x21",0.028475095334148
"18x22",0.018441084232689
"18x23",0.038715234323238
"18x24",0.0420059188150591
"18x25",0.0858743503290684
"18x26",0.101790367938279
"18x27",0.060211428319027
"18x28",0.0702896096821214
"18x29",0.0813837070628248
"19x12",0.0698773539068597
"19x13",0.067661479114828
"19x14",0.0369557855681032
"19x15",0.0917858036779104
"19x16",0.0337902501509151
"19x17",0.0462830724833994
"19x18",0.0108585226519825
"19x19",0.0359104227094038
"19x20",0.0855357116565321
"19x21",0.0338491438330953
"19x22",0.067801351610006
"19x23",0.0194201916989355
"19x24",0.0771212768150297
"19x25",0.106995097100958
"19x26",0.0730649744548654
"19x27",0.0594237253198663
"19x28",0.0854179242921715
"19x29",0.0415863013295249
"20x12",0
