"","score"
"10x12",0.0698827181786823
"10x13",0.0397240427733702
"10x14",0.0619765436357365
"10x15",0.0782097274922388
"10x16",0.0832631942048982
"10x17",0.0994687823387375
"10x18",0.0763297688858227
"10x19",0.0791514315281131
"10x20",0.107744049672301
"10x21",0.039103139013453
"10x22",0.0519489479130735
"10x23",0.069320455329424
"10x24",0.061362538806485
"10x25",0.0366988616764401
"10x26",0.0501138323559849
"10x27",0.0506726457399103
"10x28",0.041690238013108
"10x29",0.0292721628147637
"11x12",0.0418282166264229
"11x13",0.0222214556743705
"11x14",0.0554639530872715
"11x15",0.0388513280441531
"11x16",0.0441773025181097
"11x17",0
"11x18",0.117271472921697
"11x19",0.0848120041393584
"11x20",0.0969127285270783
"11x21",0.0984994825802
"11x22",0.0867023111417731
"11x23",0.0744877543980683
"11x24",0.026129699896516
"11x25",0.0488616764401518
"11x26",0.0585167299068644
"11x27",0.0437012763021731
"11x28",0.0536978268368403
"11x29",0.0565643325284581
"12x12",0.0526457399103138
"12x13",0.0600137978613315
"12x14",0.0470265608830631
"12x15",0.0545981372887202
"12x16",0.103094170403587
"12x17",0.0566436702311142
"12x18",0.0477130044843049
"12x19",0.0420110382890652
"12x20",0.0832183511555709
"12x21",0.0724318730596758
"12x22",0.0282235253535702
"12x23",0.0483166609175578
"12x24",0.0256536736805795
"12x25",0.0673232149016902
"12x26",0.0389030700241463
"12x27",0.0225939979303208
"12x28",0.0588651259054846
"12x29",0.0346912728527078
"13x12",0.0309830976198689
"13x13",0.0511935150051742
"13x14",0.0288927216281476
"13x15",0.0712659537771645
"13x16",0.033159710244912
"13x17",0.0542221455674371
"13x18",0.0808761641945498
"13x19",0.0687340462228354
"13x20",0.0713280441531563
"13x21",0.0644256640220766
"13x22",0.0357295619179028
"13x23",0.0449016902380132
"13x24",0.0511038289065195
"13x25",0.034577440496723
"13x26",0.0394618834080718
"13x27",0.0365574335977923
"13x28",0.0608416695412212
"13x29",0.0584787857882029
"14x12",0.0744153156260779
"14x13",0.0227388754743015
"14x14",0.0762780269058296
"14x15",0.0356950672645739
"14x16",0.0580579510175923
"14x17",0.0183166609175578
"14x18",0.0697481890307002
"14x19",0.0453742669886168
"14x20",0.0477716453949638
"14x21",0.0490307002414626
"14x22",0.0370472576750603
"14x23",0.0388306312521559
"14x24",0.0520248361503967
"14x25",0.0722111072783719
"14x26",0.0789858571921352
"14x27",0.101924801655743
"14x28",0.0333701276302173
"14x29",0.0700965850293205
"15x12",0.0350017247326664
"15x13",0.0977957916522939
"15x14",0.0265953777164539
"15x15",0.0723559848223525
"15x16",0.0742462918247672
"15x17",0.0690031045187995
"15x18",0.0622662987236978
"15x19",0.0718592618144188
"15x20",0.0730941704035875
"15x21",0.036184891341842
"15x22",0.0722249051397034
"15x23",0.0435667471541911
"15x24",0.0926664367023111
"15x25",0.0743566747154191
"15x26",0.0778509830976198
"15x27",0.0873956536736806
"15x28",0.117940669196275
"15x29",0.0906243532252501
"16x12",0.0510589858571922
"16x13",0.0576440151776475
"16x14",0.0144256640220766
"16x15",0.0478440841669541
"16x16",0.0438771990341497
"16x17",0.0541497067954467
"16x18",0.0917695757157641
"16x19",0.0739634356674715
"16x20",0.0608485684718869
"16x21",0.0565160400137978
"16x22",0.0661434977578476
"16x23",0.0770955501897206
"16x24",0.049672300793377
"16x25",0.0774094515350121
"16x26",0.0974060020696792
"16x27",0.0524836150396688
"16x28",0.0640945153501208
"16x29",0.106526388409796
"17x12",0.0493618489134184
"17x13",0.0626112452569851
"17x15",0.0380855467402552
"17x16",0.0608968609865471
"17x17",0.0553259744739565
"17x18",0.0675025870989997
"17x19",0.0559020351845464
"17x20",0.0537426698861676
"17x21",0.0490927906174543
"17x22",0.0554156605726113
"17x23",0.0423007933770265
"17x24",0.0346809244567092
"17x25",0.0271369437737151
"17x26",0.0354398068299414
"17x27",0.0442117971714384
"17x28",0.0466126250431184
"17x29",0.0539841324594688
"18x12",0.0496205588133839
"18x13",0.0579268713349431
"18x14",0.0414073818558124
"18x15",0.056184891341842
"18x16",0.0695550189720593
"18x17",0.0619696447050707
"18x18",0.0598447740600206
"18x19",0.0500034494653329
"18x21",0.0382649189375647
"18x22",0.0398344256640221
"18x23",0.0465988271817869
"18x24",0.0568782338737496
"18x25",0.0483546050362194
"18x26",0.0404277337012763
"18x27",0.0395860641600552
"18x28",0.0561365988271818
"18x29",0.0476992066229734
"19x12",0.0511314246291825
"19x13",0.0358778889272163
"19x14",0.0477371507416351
"19x15",0.0779406691962746
"19x16",0.0316660917557778
"19x17",0.0435046567781994
"19x18",0.0752983787512935
"19x19",0.0814384270438082
"19x20",0.0469851672990687
"19x21",0.035094860296654
"19x22",0.057468092445671
"19x23",0.00652293894446365
"19x24",0.0781372887202484
"19x25",0.0730286305622628
"19x26",0.0814384270438082
"19x27",0.0683339082442221
"19x28",0.0418282166264229
"19x29",0.0420006898930666
"20x12",0.0226733356329769
"20x13",0.0492583649534322
"20x14",0.0590893411521214
"20x15",0.065695067264574
"20x16",0.0393963435667471
"20x17",0.0467678509830977
"20x18",0.0405967575025871
"20x19",0.0621904104863746
"20x21",0.0660883063125216
"20x22",0.0462814763711624
"20x23",0.0525870989996551
"20x24",0.0537944118661607
"20x25",0.0965574335977923
"20x26",0.101293549499827
"20x27",0.0794342876854087
"20x28",0.0298723697826837
"20x29",0.0401828216626423
"21x13",0.0451155570886512
"21x14",0.0472783718523628
"21x15",0.0580820972749224
"21x16",0.0277681959296309
"21x17",0.0235391514315281
"21x18",0.082318040703691
"21x25",0.0873887547430149
"21x26",0.0592307692307692
"21x27",0.0982787167988962
"21x28",0.0541048637461193
"3x12",0.0428147637116247
"3x13",0.0430286305622628
"4x12",0.0725629527423249
"4x13",0.0709865470852018
"4x14",0.0512211107278372
"4x15",0.0765436357364608
"4x16",0.109941359089341
"4x17",0.0791203863401173
"4x19",0.13129699896516
"4x28",0.0242980338047603
"5x12",0.0674025526043464
"5x13",0.0923870300103484
"5x14",0.118778889272163
"5x15",0.0904449810279406
"5x16",0.0827216281476372
"5x17",0.069565367368058
"5x18",0.0904380820972749
"5x19",0.105115557088651
"5x20",0.0306450500172474
"5x21",0.13965160400138
"5x23",0.0617833735770955
"5x24",0.0619041048637461
"5x25",0.0678578820282856
"5x26",0.0927837185236289
"5x27",0.07060020696792
"5x28",0.044332528458089
"6x12",0.0472300793377026
"6x13",0.0390410486374612
"6x14",0.0926491893756468
"6x15",0.058037254225595
"6x16",0.118513280441532
"6x17",0.128861676440152
"6x18",0.104518799586064
"6x19",0.0681407381855812
"6x20",0.103232149016902
"6x21",0.0791479820627803
"6x22",0.0681165919282511
"6x23",0.0964436012418075
"6x24",0.0946774749913764
"6x25",0.0844394618834081
"6x26",0.0519765436357364
"6x27",0.054194549844774
"6x28",0.0254260089686099
"6x29",0.0756709210072439
"7x12",0.0133080372542256
"7x13",0.0593928941014142
"7x14",0.0467816488444291
"7x15",0.0330286305622628
"7x16",0.11037254225595
"7x17",0.0950603656433253
"7x18",0.0582200758882373
"7x19",0.106522938944464
"7x20",0.0629803380476026
"7x21",0.126067609520524
"7x22",0.0842600896860987
"7x23",0.070545015522594
"7x24",0.0790375991721283
"7x25",0.070055191445326
"7x26",0.0441876509141084
"7x27",0.0469851672990687
"7x28",0.0349499827526734
"7x29",0.0771886857537082
"8x12",0.0475267333563297
"8x13",0.0512590548464988
"8x14",0.0591031390134529
"8x15",0.0763021731631597
"8x16",0.0708382200758882
"8x17",0.0938254570541566
"8x18",0.0792204208347707
"8x19",0.089210072438772
"8x20",0.0962228354605036
"8x21",0.0871886857537082
"8x22",0.0971024491203863
"8x23",0.0504208347706105
"8x24",0.0815867540531218
"8x25",0.0437530182821663
"8x26",0.0558709899965505
"8x27",0.0679613659882718
"8x28",0.0481096929975854
"8x29",0.0602621593652983
"9x12",0.0529872369782683
"9x13",0.0478233873749568
"9x14",0.0517074853397723
"9x15",0.0752811314246292
"9x16",0.0873715074163505
"9x17",0.0777026560883063
"9x18",0.0909106588478786
"9x19",0.127719903414971
"9x20",0.088854777509486
"9x21",0.0770472576750604
"9x22",0.0314660227664711
"9x23",0.0927940669196274
"9x24",0.0774025526043464
"9x25",0.0181924801655743
"9x26",0.0413314936184891
"9x27",0.0469058295964125
"9x28",0.0745291479820628
"9x29",0.037057606071059
